action,sample_id,cam_0_path,cam_2_path,cam_4_path,cam_5_path,split
scissors,scissors-set2 (115),./dataset/multiview_blender/scissors/scissors-set2 (115)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (115)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (115)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (115)/Cam_5.npy,train
thumbdown,thumbdown_1293,./dataset/multiview_blender/thumbdown/thumbdown_1293/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_1293/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_1293/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_1293/Cam_5.npy,train
paper,paper_2566,./dataset/multiview_blender/paper/paper_2566/Cam_0.npy,./dataset/multiview_blender/paper/paper_2566/Cam_2.npy,./dataset/multiview_blender/paper/paper_2566/Cam_4.npy,./dataset/multiview_blender/paper/paper_2566/Cam_5.npy,train
thumbdown,thumbdown_9018,./dataset/multiview_blender/thumbdown/thumbdown_9018/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_9018/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_9018/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_9018/Cam_5.npy,train
thumbup,thumbup (39),./dataset/multiview_blender/thumbup/thumbup (39)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (39)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (39)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (39)/Cam_5.npy,train
the-finger,the-finger_7496,./dataset/multiview_blender/the-finger/the-finger_7496/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_7496/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_7496/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_7496/Cam_5.npy,train
paper,paper-set2 (200),./dataset/multiview_blender/paper/paper-set2 (200)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (200)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (200)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (200)/Cam_5.npy,train
thumbdown,thumbdown (96),./dataset/multiview_blender/thumbdown/thumbdown (96)/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown (96)/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown (96)/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown (96)/Cam_5.npy,train
rock,rock-set2 (605),./dataset/multiview_blender/rock/rock-set2 (605)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (605)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (605)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (605)/Cam_5.npy,train
the-finger,the-finger-set2 (338),./dataset/multiview_blender/the-finger/the-finger-set2 (338)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (338)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (338)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (338)/Cam_5.npy,train
thumbdown,thumbdown_554,./dataset/multiview_blender/thumbdown/thumbdown_554/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_554/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_554/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_554/Cam_5.npy,train
scissors,scissors (268),./dataset/multiview_blender/scissors/scissors (268)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (268)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (268)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (268)/Cam_5.npy,train
thumbdown,hand-9-2125,./dataset/multiview_blender/thumbdown/hand-9-2125/Cam_0.npy,./dataset/multiview_blender/thumbdown/hand-9-2125/Cam_2.npy,./dataset/multiview_blender/thumbdown/hand-9-2125/Cam_4.npy,./dataset/multiview_blender/thumbdown/hand-9-2125/Cam_5.npy,train
ok,ok (13),./dataset/multiview_blender/ok/ok (13)/Cam_0.npy,./dataset/multiview_blender/ok/ok (13)/Cam_2.npy,./dataset/multiview_blender/ok/ok (13)/Cam_4.npy,./dataset/multiview_blender/ok/ok (13)/Cam_5.npy,train
ok,ok (34),./dataset/multiview_blender/ok/ok (34)/Cam_0.npy,./dataset/multiview_blender/ok/ok (34)/Cam_2.npy,./dataset/multiview_blender/ok/ok (34)/Cam_4.npy,./dataset/multiview_blender/ok/ok (34)/Cam_5.npy,train
thumbup,thumbup_6759,./dataset/multiview_blender/thumbup/thumbup_6759/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_6759/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_6759/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_6759/Cam_5.npy,train
the-finger,the-finger_7479,./dataset/multiview_blender/the-finger/the-finger_7479/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_7479/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_7479/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_7479/Cam_5.npy,train
the-finger,the-finger-set2 (9),./dataset/multiview_blender/the-finger/the-finger-set2 (9)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (9)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (9)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (9)/Cam_5.npy,train
scissors,scissors (328),./dataset/multiview_blender/scissors/scissors (328)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (328)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (328)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (328)/Cam_5.npy,train
paper,paper-set2 (211),./dataset/multiview_blender/paper/paper-set2 (211)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (211)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (211)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (211)/Cam_5.npy,train
paper,paper_2479,./dataset/multiview_blender/paper/paper_2479/Cam_0.npy,./dataset/multiview_blender/paper/paper_2479/Cam_2.npy,./dataset/multiview_blender/paper/paper_2479/Cam_4.npy,./dataset/multiview_blender/paper/paper_2479/Cam_5.npy,train
paper,paper (258),./dataset/multiview_blender/paper/paper (258)/Cam_0.npy,./dataset/multiview_blender/paper/paper (258)/Cam_2.npy,./dataset/multiview_blender/paper/paper (258)/Cam_4.npy,./dataset/multiview_blender/paper/paper (258)/Cam_5.npy,train
paper,paper_727,./dataset/multiview_blender/paper/paper_727/Cam_0.npy,./dataset/multiview_blender/paper/paper_727/Cam_2.npy,./dataset/multiview_blender/paper/paper_727/Cam_4.npy,./dataset/multiview_blender/paper/paper_727/Cam_5.npy,train
thumbup,hand-10-2105,./dataset/multiview_blender/thumbup/hand-10-2105/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-10-2105/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-10-2105/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-10-2105/Cam_5.npy,train
the-finger,the-finger-set2 (105),./dataset/multiview_blender/the-finger/the-finger-set2 (105)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (105)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (105)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (105)/Cam_5.npy,train
rock,rock-set2 (567),./dataset/multiview_blender/rock/rock-set2 (567)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (567)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (567)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (567)/Cam_5.npy,train
the-finger,the-finger-set2 (193),./dataset/multiview_blender/the-finger/the-finger-set2 (193)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (193)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (193)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (193)/Cam_5.npy,train
rock,rock (188),./dataset/multiview_blender/rock/rock (188)/Cam_0.npy,./dataset/multiview_blender/rock/rock (188)/Cam_2.npy,./dataset/multiview_blender/rock/rock (188)/Cam_4.npy,./dataset/multiview_blender/rock/rock (188)/Cam_5.npy,train
rock,rock-set2 (170),./dataset/multiview_blender/rock/rock-set2 (170)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (170)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (170)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (170)/Cam_5.npy,train
thumbup,thumbup_2071,./dataset/multiview_blender/thumbup/thumbup_2071/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_2071/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_2071/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_2071/Cam_5.npy,train
scissors,scissors_3880,./dataset/multiview_blender/scissors/scissors_3880/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_3880/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_3880/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_3880/Cam_5.npy,train
ok,ok_Set2_ (96),./dataset/multiview_blender/ok/ok_Set2_ (96)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (96)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (96)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (96)/Cam_5.npy,train
scissors,scissors-set2 (623),./dataset/multiview_blender/scissors/scissors-set2 (623)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (623)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (623)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (623)/Cam_5.npy,train
the-finger,the-finger_6075,./dataset/multiview_blender/the-finger/the-finger_6075/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_6075/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_6075/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_6075/Cam_5.npy,train
thumbup,thumbup (460),./dataset/multiview_blender/thumbup/thumbup (460)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (460)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (460)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (460)/Cam_5.npy,train
paper,paper-set2 (143),./dataset/multiview_blender/paper/paper-set2 (143)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (143)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (143)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (143)/Cam_5.npy,train
the-finger,the-finger-set2 (418),./dataset/multiview_blender/the-finger/the-finger-set2 (418)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (418)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (418)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (418)/Cam_5.npy,train
thumbup,thumbup_8108,./dataset/multiview_blender/thumbup/thumbup_8108/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_8108/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_8108/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_8108/Cam_5.npy,train
ok,ok_7676,./dataset/multiview_blender/ok/ok_7676/Cam_0.npy,./dataset/multiview_blender/ok/ok_7676/Cam_2.npy,./dataset/multiview_blender/ok/ok_7676/Cam_4.npy,./dataset/multiview_blender/ok/ok_7676/Cam_5.npy,train
the-finger,the-finger (27),./dataset/multiview_blender/the-finger/the-finger (27)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger (27)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger (27)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger (27)/Cam_5.npy,train
paper,paper (183),./dataset/multiview_blender/paper/paper (183)/Cam_0.npy,./dataset/multiview_blender/paper/paper (183)/Cam_2.npy,./dataset/multiview_blender/paper/paper (183)/Cam_4.npy,./dataset/multiview_blender/paper/paper (183)/Cam_5.npy,train
paper,paper_5475,./dataset/multiview_blender/paper/paper_5475/Cam_0.npy,./dataset/multiview_blender/paper/paper_5475/Cam_2.npy,./dataset/multiview_blender/paper/paper_5475/Cam_4.npy,./dataset/multiview_blender/paper/paper_5475/Cam_5.npy,train
scissors,scissors (308),./dataset/multiview_blender/scissors/scissors (308)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (308)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (308)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (308)/Cam_5.npy,train
scissors,scissors-set2 (611),./dataset/multiview_blender/scissors/scissors-set2 (611)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (611)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (611)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (611)/Cam_5.npy,train
rock,rock-set2 (162),./dataset/multiview_blender/rock/rock-set2 (162)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (162)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (162)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (162)/Cam_5.npy,train
thumbup,thumbup (109),./dataset/multiview_blender/thumbup/thumbup (109)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (109)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (109)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (109)/Cam_5.npy,train
thumbdown,thumbdown_5344,./dataset/multiview_blender/thumbdown/thumbdown_5344/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_5344/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_5344/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_5344/Cam_5.npy,train
ok,ok_Set2_ (533),./dataset/multiview_blender/ok/ok_Set2_ (533)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (533)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (533)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (533)/Cam_5.npy,train
rock,rock-set2 (592),./dataset/multiview_blender/rock/rock-set2 (592)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (592)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (592)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (592)/Cam_5.npy,train
ok,ok_2017,./dataset/multiview_blender/ok/ok_2017/Cam_0.npy,./dataset/multiview_blender/ok/ok_2017/Cam_2.npy,./dataset/multiview_blender/ok/ok_2017/Cam_4.npy,./dataset/multiview_blender/ok/ok_2017/Cam_5.npy,train
rock,rock-set2 (481),./dataset/multiview_blender/rock/rock-set2 (481)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (481)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (481)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (481)/Cam_5.npy,train
paper,paper_7308,./dataset/multiview_blender/paper/paper_7308/Cam_0.npy,./dataset/multiview_blender/paper/paper_7308/Cam_2.npy,./dataset/multiview_blender/paper/paper_7308/Cam_4.npy,./dataset/multiview_blender/paper/paper_7308/Cam_5.npy,train
thumbup,hand-10-2595,./dataset/multiview_blender/thumbup/hand-10-2595/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-10-2595/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-10-2595/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-10-2595/Cam_5.npy,train
paper,paper-set2 (276),./dataset/multiview_blender/paper/paper-set2 (276)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (276)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (276)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (276)/Cam_5.npy,train
the-finger,the-finger-set2 (153),./dataset/multiview_blender/the-finger/the-finger-set2 (153)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (153)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (153)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (153)/Cam_5.npy,train
ok,ok (229),./dataset/multiview_blender/ok/ok (229)/Cam_0.npy,./dataset/multiview_blender/ok/ok (229)/Cam_2.npy,./dataset/multiview_blender/ok/ok (229)/Cam_4.npy,./dataset/multiview_blender/ok/ok (229)/Cam_5.npy,train
thumbdown,thumbdown_4420,./dataset/multiview_blender/thumbdown/thumbdown_4420/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_4420/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_4420/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_4420/Cam_5.npy,train
paper,paper_719,./dataset/multiview_blender/paper/paper_719/Cam_0.npy,./dataset/multiview_blender/paper/paper_719/Cam_2.npy,./dataset/multiview_blender/paper/paper_719/Cam_4.npy,./dataset/multiview_blender/paper/paper_719/Cam_5.npy,train
rock,rock-set2 (59),./dataset/multiview_blender/rock/rock-set2 (59)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (59)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (59)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (59)/Cam_5.npy,train
ok,ok_Set2_ (322),./dataset/multiview_blender/ok/ok_Set2_ (322)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (322)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (322)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (322)/Cam_5.npy,train
thumbup,thumbup (289),./dataset/multiview_blender/thumbup/thumbup (289)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (289)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (289)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (289)/Cam_5.npy,train
thumbdown,hand-9-2005,./dataset/multiview_blender/thumbdown/hand-9-2005/Cam_0.npy,./dataset/multiview_blender/thumbdown/hand-9-2005/Cam_2.npy,./dataset/multiview_blender/thumbdown/hand-9-2005/Cam_4.npy,./dataset/multiview_blender/thumbdown/hand-9-2005/Cam_5.npy,train
rock,rock_7513,./dataset/multiview_blender/rock/rock_7513/Cam_0.npy,./dataset/multiview_blender/rock/rock_7513/Cam_2.npy,./dataset/multiview_blender/rock/rock_7513/Cam_4.npy,./dataset/multiview_blender/rock/rock_7513/Cam_5.npy,train
paper,paper (40),./dataset/multiview_blender/paper/paper (40)/Cam_0.npy,./dataset/multiview_blender/paper/paper (40)/Cam_2.npy,./dataset/multiview_blender/paper/paper (40)/Cam_4.npy,./dataset/multiview_blender/paper/paper (40)/Cam_5.npy,train
thumbup,thumbup_8124,./dataset/multiview_blender/thumbup/thumbup_8124/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_8124/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_8124/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_8124/Cam_5.npy,train
ok,ok (126),./dataset/multiview_blender/ok/ok (126)/Cam_0.npy,./dataset/multiview_blender/ok/ok (126)/Cam_2.npy,./dataset/multiview_blender/ok/ok (126)/Cam_4.npy,./dataset/multiview_blender/ok/ok (126)/Cam_5.npy,train
paper,paper-set2 (72),./dataset/multiview_blender/paper/paper-set2 (72)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (72)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (72)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (72)/Cam_5.npy,train
paper,paper-set2 (156),./dataset/multiview_blender/paper/paper-set2 (156)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (156)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (156)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (156)/Cam_5.npy,train
scissors,scissors (333),./dataset/multiview_blender/scissors/scissors (333)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (333)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (333)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (333)/Cam_5.npy,train
thumbdown,thumbdown (136),./dataset/multiview_blender/thumbdown/thumbdown (136)/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown (136)/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown (136)/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown (136)/Cam_5.npy,train
scissors,scissors-set2 (480),./dataset/multiview_blender/scissors/scissors-set2 (480)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (480)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (480)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (480)/Cam_5.npy,train
the-finger,the-finger-set2 (409),./dataset/multiview_blender/the-finger/the-finger-set2 (409)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (409)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (409)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (409)/Cam_5.npy,train
the-finger,the-finger-set2 (403),./dataset/multiview_blender/the-finger/the-finger-set2 (403)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (403)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (403)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (403)/Cam_5.npy,train
thumbdown,thumbdown (260),./dataset/multiview_blender/thumbdown/thumbdown (260)/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown (260)/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown (260)/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown (260)/Cam_5.npy,train
ok,ok_Set2_ (535),./dataset/multiview_blender/ok/ok_Set2_ (535)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (535)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (535)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (535)/Cam_5.npy,train
