action,sample_id,cam_0_path,cam_1_path,cam_2_path,cam_3_path,split
scissors,scissors-set2 (115),./dataset/mv3d_salux/scissors/scissors-set2 (115)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (115)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (115)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (115)/cam_3.npy,train
thumbdown,thumbdown_1293,./dataset/mv3d_salux/thumbdown/thumbdown_1293/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_1293/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_1293/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_1293/cam_3.npy,train
paper,paper_2566,./dataset/mv3d_salux/paper/paper_2566/cam_0.npy,./dataset/mv3d_salux/paper/paper_2566/cam_1.npy,./dataset/mv3d_salux/paper/paper_2566/cam_2.npy,./dataset/mv3d_salux/paper/paper_2566/cam_3.npy,train
thumbdown,thumbdown_9018,./dataset/mv3d_salux/thumbdown/thumbdown_9018/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_9018/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_9018/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_9018/cam_3.npy,train
thumbup,thumbup (39),./dataset/mv3d_salux/thumbup/thumbup (39)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (39)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (39)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (39)/cam_3.npy,train
the-finger,the-finger_7496,./dataset/mv3d_salux/the-finger/the-finger_7496/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_7496/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_7496/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_7496/cam_3.npy,train
paper,paper-set2 (200),./dataset/mv3d_salux/paper/paper-set2 (200)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (200)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (200)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (200)/cam_3.npy,train
thumbdown,thumbdown (96),./dataset/mv3d_salux/thumbdown/thumbdown (96)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (96)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (96)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (96)/cam_3.npy,train
rock,rock-set2 (605),./dataset/mv3d_salux/rock/rock-set2 (605)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (605)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (605)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (605)/cam_3.npy,train
the-finger,the-finger-set2 (338),./dataset/mv3d_salux/the-finger/the-finger-set2 (338)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (338)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (338)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (338)/cam_3.npy,train
thumbdown,thumbdown_554,./dataset/mv3d_salux/thumbdown/thumbdown_554/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_554/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_554/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_554/cam_3.npy,train
scissors,scissors (268),./dataset/mv3d_salux/scissors/scissors (268)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (268)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (268)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (268)/cam_3.npy,train
thumbdown,hand-9-2125,./dataset/mv3d_salux/thumbdown/hand-9-2125/cam_0.npy,./dataset/mv3d_salux/thumbdown/hand-9-2125/cam_1.npy,./dataset/mv3d_salux/thumbdown/hand-9-2125/cam_2.npy,./dataset/mv3d_salux/thumbdown/hand-9-2125/cam_3.npy,train
ok,ok (13),./dataset/mv3d_salux/ok/ok (13)/cam_0.npy,./dataset/mv3d_salux/ok/ok (13)/cam_1.npy,./dataset/mv3d_salux/ok/ok (13)/cam_2.npy,./dataset/mv3d_salux/ok/ok (13)/cam_3.npy,train
ok,ok (34),./dataset/mv3d_salux/ok/ok (34)/cam_0.npy,./dataset/mv3d_salux/ok/ok (34)/cam_1.npy,./dataset/mv3d_salux/ok/ok (34)/cam_2.npy,./dataset/mv3d_salux/ok/ok (34)/cam_3.npy,train
thumbup,thumbup_6759,./dataset/mv3d_salux/thumbup/thumbup_6759/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_6759/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_6759/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_6759/cam_3.npy,train
the-finger,the-finger_7479,./dataset/mv3d_salux/the-finger/the-finger_7479/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_7479/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_7479/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_7479/cam_3.npy,train
the-finger,the-finger-set2 (9),./dataset/mv3d_salux/the-finger/the-finger-set2 (9)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (9)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (9)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (9)/cam_3.npy,train
scissors,scissors (328),./dataset/mv3d_salux/scissors/scissors (328)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (328)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (328)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (328)/cam_3.npy,train
paper,paper-set2 (211),./dataset/mv3d_salux/paper/paper-set2 (211)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (211)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (211)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (211)/cam_3.npy,train
paper,paper_2479,./dataset/mv3d_salux/paper/paper_2479/cam_0.npy,./dataset/mv3d_salux/paper/paper_2479/cam_1.npy,./dataset/mv3d_salux/paper/paper_2479/cam_2.npy,./dataset/mv3d_salux/paper/paper_2479/cam_3.npy,train
paper,paper (258),./dataset/mv3d_salux/paper/paper (258)/cam_0.npy,./dataset/mv3d_salux/paper/paper (258)/cam_1.npy,./dataset/mv3d_salux/paper/paper (258)/cam_2.npy,./dataset/mv3d_salux/paper/paper (258)/cam_3.npy,train
paper,paper_727,./dataset/mv3d_salux/paper/paper_727/cam_0.npy,./dataset/mv3d_salux/paper/paper_727/cam_1.npy,./dataset/mv3d_salux/paper/paper_727/cam_2.npy,./dataset/mv3d_salux/paper/paper_727/cam_3.npy,train
thumbup,hand-10-2105,./dataset/mv3d_salux/thumbup/hand-10-2105/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-10-2105/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-10-2105/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-10-2105/cam_3.npy,train
the-finger,the-finger-set2 (105),./dataset/mv3d_salux/the-finger/the-finger-set2 (105)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (105)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (105)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (105)/cam_3.npy,train
rock,rock-set2 (567),./dataset/mv3d_salux/rock/rock-set2 (567)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (567)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (567)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (567)/cam_3.npy,train
the-finger,the-finger-set2 (193),./dataset/mv3d_salux/the-finger/the-finger-set2 (193)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (193)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (193)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (193)/cam_3.npy,train
rock,rock (188),./dataset/mv3d_salux/rock/rock (188)/cam_0.npy,./dataset/mv3d_salux/rock/rock (188)/cam_1.npy,./dataset/mv3d_salux/rock/rock (188)/cam_2.npy,./dataset/mv3d_salux/rock/rock (188)/cam_3.npy,train
rock,rock-set2 (170),./dataset/mv3d_salux/rock/rock-set2 (170)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (170)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (170)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (170)/cam_3.npy,train
thumbup,thumbup_2071,./dataset/mv3d_salux/thumbup/thumbup_2071/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_2071/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_2071/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_2071/cam_3.npy,train
scissors,scissors_3880,./dataset/mv3d_salux/scissors/scissors_3880/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_3880/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_3880/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_3880/cam_3.npy,train
ok,ok_Set2_ (96),./dataset/mv3d_salux/ok/ok_Set2_ (96)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (96)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (96)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (96)/cam_3.npy,train
scissors,scissors-set2 (623),./dataset/mv3d_salux/scissors/scissors-set2 (623)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (623)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (623)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (623)/cam_3.npy,train
the-finger,the-finger_6075,./dataset/mv3d_salux/the-finger/the-finger_6075/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_6075/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_6075/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_6075/cam_3.npy,train
thumbup,thumbup (460),./dataset/mv3d_salux/thumbup/thumbup (460)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (460)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (460)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (460)/cam_3.npy,train
paper,paper-set2 (143),./dataset/mv3d_salux/paper/paper-set2 (143)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (143)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (143)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (143)/cam_3.npy,train
the-finger,the-finger-set2 (418),./dataset/mv3d_salux/the-finger/the-finger-set2 (418)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (418)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (418)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (418)/cam_3.npy,train
thumbup,thumbup_8108,./dataset/mv3d_salux/thumbup/thumbup_8108/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_8108/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_8108/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_8108/cam_3.npy,train
ok,ok_7676,./dataset/mv3d_salux/ok/ok_7676/cam_0.npy,./dataset/mv3d_salux/ok/ok_7676/cam_1.npy,./dataset/mv3d_salux/ok/ok_7676/cam_2.npy,./dataset/mv3d_salux/ok/ok_7676/cam_3.npy,train
the-finger,the-finger (27),./dataset/mv3d_salux/the-finger/the-finger (27)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger (27)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger (27)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger (27)/cam_3.npy,train
paper,paper (183),./dataset/mv3d_salux/paper/paper (183)/cam_0.npy,./dataset/mv3d_salux/paper/paper (183)/cam_1.npy,./dataset/mv3d_salux/paper/paper (183)/cam_2.npy,./dataset/mv3d_salux/paper/paper (183)/cam_3.npy,train
paper,paper_5475,./dataset/mv3d_salux/paper/paper_5475/cam_0.npy,./dataset/mv3d_salux/paper/paper_5475/cam_1.npy,./dataset/mv3d_salux/paper/paper_5475/cam_2.npy,./dataset/mv3d_salux/paper/paper_5475/cam_3.npy,train
scissors,scissors (308),./dataset/mv3d_salux/scissors/scissors (308)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (308)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (308)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (308)/cam_3.npy,train
scissors,scissors-set2 (611),./dataset/mv3d_salux/scissors/scissors-set2 (611)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (611)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (611)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (611)/cam_3.npy,train
rock,rock-set2 (162),./dataset/mv3d_salux/rock/rock-set2 (162)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (162)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (162)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (162)/cam_3.npy,train
thumbup,thumbup (109),./dataset/mv3d_salux/thumbup/thumbup (109)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (109)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (109)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (109)/cam_3.npy,train
thumbdown,thumbdown_5344,./dataset/mv3d_salux/thumbdown/thumbdown_5344/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5344/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5344/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5344/cam_3.npy,train
ok,ok_Set2_ (533),./dataset/mv3d_salux/ok/ok_Set2_ (533)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (533)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (533)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (533)/cam_3.npy,train
rock,rock-set2 (592),./dataset/mv3d_salux/rock/rock-set2 (592)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (592)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (592)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (592)/cam_3.npy,train
ok,ok_2017,./dataset/mv3d_salux/ok/ok_2017/cam_0.npy,./dataset/mv3d_salux/ok/ok_2017/cam_1.npy,./dataset/mv3d_salux/ok/ok_2017/cam_2.npy,./dataset/mv3d_salux/ok/ok_2017/cam_3.npy,train
rock,rock-set2 (481),./dataset/mv3d_salux/rock/rock-set2 (481)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (481)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (481)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (481)/cam_3.npy,train
paper,paper_7308,./dataset/mv3d_salux/paper/paper_7308/cam_0.npy,./dataset/mv3d_salux/paper/paper_7308/cam_1.npy,./dataset/mv3d_salux/paper/paper_7308/cam_2.npy,./dataset/mv3d_salux/paper/paper_7308/cam_3.npy,train
thumbup,hand-10-2595,./dataset/mv3d_salux/thumbup/hand-10-2595/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-10-2595/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-10-2595/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-10-2595/cam_3.npy,train
paper,paper-set2 (276),./dataset/mv3d_salux/paper/paper-set2 (276)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (276)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (276)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (276)/cam_3.npy,train
the-finger,the-finger-set2 (153),./dataset/mv3d_salux/the-finger/the-finger-set2 (153)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (153)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (153)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (153)/cam_3.npy,train
ok,ok (229),./dataset/mv3d_salux/ok/ok (229)/cam_0.npy,./dataset/mv3d_salux/ok/ok (229)/cam_1.npy,./dataset/mv3d_salux/ok/ok (229)/cam_2.npy,./dataset/mv3d_salux/ok/ok (229)/cam_3.npy,train
thumbdown,thumbdown_4420,./dataset/mv3d_salux/thumbdown/thumbdown_4420/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_4420/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_4420/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_4420/cam_3.npy,train
paper,paper_719,./dataset/mv3d_salux/paper/paper_719/cam_0.npy,./dataset/mv3d_salux/paper/paper_719/cam_1.npy,./dataset/mv3d_salux/paper/paper_719/cam_2.npy,./dataset/mv3d_salux/paper/paper_719/cam_3.npy,train
rock,rock-set2 (59),./dataset/mv3d_salux/rock/rock-set2 (59)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (59)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (59)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (59)/cam_3.npy,train
ok,ok_Set2_ (322),./dataset/mv3d_salux/ok/ok_Set2_ (322)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (322)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (322)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (322)/cam_3.npy,train
thumbup,thumbup (289),./dataset/mv3d_salux/thumbup/thumbup (289)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (289)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (289)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (289)/cam_3.npy,train
thumbdown,hand-9-2005,./dataset/mv3d_salux/thumbdown/hand-9-2005/cam_0.npy,./dataset/mv3d_salux/thumbdown/hand-9-2005/cam_1.npy,./dataset/mv3d_salux/thumbdown/hand-9-2005/cam_2.npy,./dataset/mv3d_salux/thumbdown/hand-9-2005/cam_3.npy,train
rock,rock_7513,./dataset/mv3d_salux/rock/rock_7513/cam_0.npy,./dataset/mv3d_salux/rock/rock_7513/cam_1.npy,./dataset/mv3d_salux/rock/rock_7513/cam_2.npy,./dataset/mv3d_salux/rock/rock_7513/cam_3.npy,train
paper,paper (40),./dataset/mv3d_salux/paper/paper (40)/cam_0.npy,./dataset/mv3d_salux/paper/paper (40)/cam_1.npy,./dataset/mv3d_salux/paper/paper (40)/cam_2.npy,./dataset/mv3d_salux/paper/paper (40)/cam_3.npy,train
thumbup,thumbup_8124,./dataset/mv3d_salux/thumbup/thumbup_8124/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_8124/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_8124/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_8124/cam_3.npy,train
ok,ok (126),./dataset/mv3d_salux/ok/ok (126)/cam_0.npy,./dataset/mv3d_salux/ok/ok (126)/cam_1.npy,./dataset/mv3d_salux/ok/ok (126)/cam_2.npy,./dataset/mv3d_salux/ok/ok (126)/cam_3.npy,train
paper,paper-set2 (72),./dataset/mv3d_salux/paper/paper-set2 (72)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (72)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (72)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (72)/cam_3.npy,train
paper,paper-set2 (156),./dataset/mv3d_salux/paper/paper-set2 (156)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (156)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (156)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (156)/cam_3.npy,train
scissors,scissors (333),./dataset/mv3d_salux/scissors/scissors (333)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (333)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (333)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (333)/cam_3.npy,train
thumbdown,thumbdown (136),./dataset/mv3d_salux/thumbdown/thumbdown (136)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (136)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (136)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (136)/cam_3.npy,train
scissors,scissors-set2 (480),./dataset/mv3d_salux/scissors/scissors-set2 (480)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (480)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (480)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (480)/cam_3.npy,train
the-finger,the-finger-set2 (409),./dataset/mv3d_salux/the-finger/the-finger-set2 (409)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (409)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (409)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (409)/cam_3.npy,train
the-finger,the-finger-set2 (403),./dataset/mv3d_salux/the-finger/the-finger-set2 (403)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (403)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (403)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (403)/cam_3.npy,train
thumbdown,thumbdown (260),./dataset/mv3d_salux/thumbdown/thumbdown (260)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (260)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (260)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (260)/cam_3.npy,train
ok,ok_Set2_ (535),./dataset/mv3d_salux/ok/ok_Set2_ (535)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (535)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (535)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (535)/cam_3.npy,train
ok,ok_6180,./dataset/mv3d_salux/ok/ok_6180/cam_0.npy,./dataset/mv3d_salux/ok/ok_6180/cam_1.npy,./dataset/mv3d_salux/ok/ok_6180/cam_2.npy,./dataset/mv3d_salux/ok/ok_6180/cam_3.npy,train
scissors,scissors_6372,./dataset/mv3d_salux/scissors/scissors_6372/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6372/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6372/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6372/cam_3.npy,train
rock,rock-set2 (202),./dataset/mv3d_salux/rock/rock-set2 (202)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (202)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (202)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (202)/cam_3.npy,train
thumbup,thumbup (242),./dataset/mv3d_salux/thumbup/thumbup (242)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (242)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (242)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (242)/cam_3.npy,train
rock,rock-set2 (16),./dataset/mv3d_salux/rock/rock-set2 (16)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (16)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (16)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (16)/cam_3.npy,train
the-finger,the-finger_5644,./dataset/mv3d_salux/the-finger/the-finger_5644/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_5644/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_5644/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_5644/cam_3.npy,train
thumbdown,thumbdown_1313,./dataset/mv3d_salux/thumbdown/thumbdown_1313/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_1313/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_1313/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_1313/cam_3.npy,train
thumbup,thumbup_4200,./dataset/mv3d_salux/thumbup/thumbup_4200/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_4200/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_4200/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_4200/cam_3.npy,train
thumbup,thumbup_6764,./dataset/mv3d_salux/thumbup/thumbup_6764/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_6764/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_6764/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_6764/cam_3.npy,train
thumbdown,thumbdown (19),./dataset/mv3d_salux/thumbdown/thumbdown (19)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (19)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (19)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (19)/cam_3.npy,train
the-finger,the-finger_3523,./dataset/mv3d_salux/the-finger/the-finger_3523/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_3523/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_3523/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_3523/cam_3.npy,train
paper,paper (114),./dataset/mv3d_salux/paper/paper (114)/cam_0.npy,./dataset/mv3d_salux/paper/paper (114)/cam_1.npy,./dataset/mv3d_salux/paper/paper (114)/cam_2.npy,./dataset/mv3d_salux/paper/paper (114)/cam_3.npy,train
scissors,scissors_6166,./dataset/mv3d_salux/scissors/scissors_6166/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6166/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6166/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6166/cam_3.npy,train
thumbup,hand-10-2535,./dataset/mv3d_salux/thumbup/hand-10-2535/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-10-2535/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-10-2535/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-10-2535/cam_3.npy,train
scissors,scissors-set2 (248),./dataset/mv3d_salux/scissors/scissors-set2 (248)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (248)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (248)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (248)/cam_3.npy,train
ok,ok_Set2_ (513),./dataset/mv3d_salux/ok/ok_Set2_ (513)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (513)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (513)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (513)/cam_3.npy,train
thumbdown,hand-9-1930,./dataset/mv3d_salux/thumbdown/hand-9-1930/cam_0.npy,./dataset/mv3d_salux/thumbdown/hand-9-1930/cam_1.npy,./dataset/mv3d_salux/thumbdown/hand-9-1930/cam_2.npy,./dataset/mv3d_salux/thumbdown/hand-9-1930/cam_3.npy,train
rock,rock-set2 (340),./dataset/mv3d_salux/rock/rock-set2 (340)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (340)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (340)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (340)/cam_3.npy,train
