action,render_pose,sample_id,split,skeleton_path,skeleton_orig_path,num_existing_cams,num_existing_skeleton_cams,rgb_cam_0_path,skeleton_cam_0_path,rgb_cam_1_path,skeleton_cam_1_path,rgb_cam_2_path,skeleton_cam_2_path,rgb_cam_3_path,skeleton_cam_3_path,rgb_cam_4_path,skeleton_cam_4_path,rgb_cam_5_path,skeleton_cam_5_path,rgb_cam_6_path,skeleton_cam_6_path,rgb_cam_7_path,skeleton_cam_7_path
ok,ok,ok_7683,train,./dataset/skeleton_final_v2/ok/ok_7683.npy,./dataset/skeleton_final_v2/ok/ok_7683.npy,8,8,./renders_ok/ok_7683/ok_7683_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7683_cam0.npy,./renders_ok/ok_7683/ok_7683_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7683_cam1.npy,./renders_ok/ok_7683/ok_7683_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7683_cam2.npy,./renders_ok/ok_7683/ok_7683_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7683_cam3.npy,./renders_ok/ok_7683/ok_7683_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7683_cam4.npy,./renders_ok/ok_7683/ok_7683_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7683_cam5.npy,./renders_ok/ok_7683/ok_7683_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7683_cam6.npy,./renders_ok/ok_7683/ok_7683_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7683_cam7.npy
ok,ok,ok_Set2_ (302),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (302).npy,./dataset/skeleton_final_v2/ok/ok_Set2_ (302).npy,8,8,./renders_ok/ok_Set2_ (302)/ok_Set2_ (302)_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (302)_cam0.npy,./renders_ok/ok_Set2_ (302)/ok_Set2_ (302)_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (302)_cam1.npy,./renders_ok/ok_Set2_ (302)/ok_Set2_ (302)_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (302)_cam2.npy,./renders_ok/ok_Set2_ (302)/ok_Set2_ (302)_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (302)_cam3.npy,./renders_ok/ok_Set2_ (302)/ok_Set2_ (302)_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (302)_cam4.npy,./renders_ok/ok_Set2_ (302)/ok_Set2_ (302)_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (302)_cam5.npy,./renders_ok/ok_Set2_ (302)/ok_Set2_ (302)_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (302)_cam6.npy,./renders_ok/ok_Set2_ (302)/ok_Set2_ (302)_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (302)_cam7.npy
ok,ok,ok_4998,train,./dataset/skeleton_final_v2/ok/ok_4998.npy,./dataset/skeleton_final_v2/ok/ok_4998.npy,8,8,./renders_ok/ok_4998/ok_4998_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_4998_cam0.npy,./renders_ok/ok_4998/ok_4998_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_4998_cam1.npy,./renders_ok/ok_4998/ok_4998_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_4998_cam2.npy,./renders_ok/ok_4998/ok_4998_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_4998_cam3.npy,./renders_ok/ok_4998/ok_4998_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_4998_cam4.npy,./renders_ok/ok_4998/ok_4998_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_4998_cam5.npy,./renders_ok/ok_4998/ok_4998_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_4998_cam6.npy,./renders_ok/ok_4998/ok_4998_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_4998_cam7.npy
ok,ok,ok_7695,train,./dataset/skeleton_final_v2/ok/ok_7695.npy,./dataset/skeleton_final_v2/ok/ok_7695.npy,8,8,./renders_ok/ok_7695/ok_7695_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7695_cam0.npy,./renders_ok/ok_7695/ok_7695_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7695_cam1.npy,./renders_ok/ok_7695/ok_7695_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7695_cam2.npy,./renders_ok/ok_7695/ok_7695_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7695_cam3.npy,./renders_ok/ok_7695/ok_7695_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7695_cam4.npy,./renders_ok/ok_7695/ok_7695_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7695_cam5.npy,./renders_ok/ok_7695/ok_7695_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7695_cam6.npy,./renders_ok/ok_7695/ok_7695_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7695_cam7.npy
ok,ok,ok (143),train,./dataset/skeleton_final_v2/ok/ok (143).npy,./dataset/skeleton_final_v2/ok/ok (143).npy,8,8,./renders_ok/ok (143)/ok (143)_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok (143)_cam0.npy,./renders_ok/ok (143)/ok (143)_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok (143)_cam1.npy,./renders_ok/ok (143)/ok (143)_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok (143)_cam2.npy,./renders_ok/ok (143)/ok (143)_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok (143)_cam3.npy,./renders_ok/ok (143)/ok (143)_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok (143)_cam4.npy,./renders_ok/ok (143)/ok (143)_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok (143)_cam5.npy,./renders_ok/ok (143)/ok (143)_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok (143)_cam6.npy,./renders_ok/ok (143)/ok (143)_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok (143)_cam7.npy
ok,ok,ok_2911,train,./dataset/skeleton_final_v2/ok/ok_2911.npy,./dataset/skeleton_final_v2/ok/ok_2911.npy,8,8,./renders_ok/ok_2911/ok_2911_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2911_cam0.npy,./renders_ok/ok_2911/ok_2911_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2911_cam1.npy,./renders_ok/ok_2911/ok_2911_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2911_cam2.npy,./renders_ok/ok_2911/ok_2911_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2911_cam3.npy,./renders_ok/ok_2911/ok_2911_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2911_cam4.npy,./renders_ok/ok_2911/ok_2911_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2911_cam5.npy,./renders_ok/ok_2911/ok_2911_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2911_cam6.npy,./renders_ok/ok_2911/ok_2911_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2911_cam7.npy
ok,ok,ok_2934,train,./dataset/skeleton_final_v2/ok/ok_2934.npy,./dataset/skeleton_final_v2/ok/ok_2934.npy,8,8,./renders_ok/ok_2934/ok_2934_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2934_cam0.npy,./renders_ok/ok_2934/ok_2934_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2934_cam1.npy,./renders_ok/ok_2934/ok_2934_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2934_cam2.npy,./renders_ok/ok_2934/ok_2934_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2934_cam3.npy,./renders_ok/ok_2934/ok_2934_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2934_cam4.npy,./renders_ok/ok_2934/ok_2934_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2934_cam5.npy,./renders_ok/ok_2934/ok_2934_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2934_cam6.npy,./renders_ok/ok_2934/ok_2934_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2934_cam7.npy
ok,ok,ok (157),train,./dataset/skeleton_final_v2/ok/ok (157).npy,./dataset/skeleton_final_v2/ok/ok (157).npy,8,8,./renders_ok/ok (157)/ok (157)_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok (157)_cam0.npy,./renders_ok/ok (157)/ok (157)_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok (157)_cam1.npy,./renders_ok/ok (157)/ok (157)_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok (157)_cam2.npy,./renders_ok/ok (157)/ok (157)_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok (157)_cam3.npy,./renders_ok/ok (157)/ok (157)_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok (157)_cam4.npy,./renders_ok/ok (157)/ok (157)_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok (157)_cam5.npy,./renders_ok/ok (157)/ok (157)_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok (157)_cam6.npy,./renders_ok/ok (157)/ok (157)_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok (157)_cam7.npy
ok,ok,ok_2704,train,./dataset/skeleton_final_v2/ok/ok_2704.npy,./dataset/skeleton_final_v2/ok/ok_2704.npy,8,8,./renders_ok/ok_2704/ok_2704_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2704_cam0.npy,./renders_ok/ok_2704/ok_2704_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2704_cam1.npy,./renders_ok/ok_2704/ok_2704_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2704_cam2.npy,./renders_ok/ok_2704/ok_2704_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2704_cam3.npy,./renders_ok/ok_2704/ok_2704_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2704_cam4.npy,./renders_ok/ok_2704/ok_2704_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2704_cam5.npy,./renders_ok/ok_2704/ok_2704_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2704_cam6.npy,./renders_ok/ok_2704/ok_2704_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2704_cam7.npy
ok,ok,ok (149),train,./dataset/skeleton_final_v2/ok/ok (149).npy,./dataset/skeleton_final_v2/ok/ok (149).npy,8,8,./renders_ok/ok (149)/ok (149)_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok (149)_cam0.npy,./renders_ok/ok (149)/ok (149)_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok (149)_cam1.npy,./renders_ok/ok (149)/ok (149)_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok (149)_cam2.npy,./renders_ok/ok (149)/ok (149)_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok (149)_cam3.npy,./renders_ok/ok (149)/ok (149)_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok (149)_cam4.npy,./renders_ok/ok (149)/ok (149)_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok (149)_cam5.npy,./renders_ok/ok (149)/ok (149)_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok (149)_cam6.npy,./renders_ok/ok (149)/ok (149)_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok (149)_cam7.npy
ok,ok,ok_6187,train,./dataset/skeleton_final_v2/ok/ok_6187.npy,./dataset/skeleton_final_v2/ok/ok_6187.npy,8,8,./renders_ok/ok_6187/ok_6187_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6187_cam0.npy,./renders_ok/ok_6187/ok_6187_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6187_cam1.npy,./renders_ok/ok_6187/ok_6187_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6187_cam2.npy,./renders_ok/ok_6187/ok_6187_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6187_cam3.npy,./renders_ok/ok_6187/ok_6187_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6187_cam4.npy,./renders_ok/ok_6187/ok_6187_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6187_cam5.npy,./renders_ok/ok_6187/ok_6187_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6187_cam6.npy,./renders_ok/ok_6187/ok_6187_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6187_cam7.npy
ok,ok,ok_2631,train,./dataset/skeleton_final_v2/ok/ok_2631.npy,./dataset/skeleton_final_v2/ok/ok_2631.npy,8,8,./renders_ok/ok_2631/ok_2631_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2631_cam0.npy,./renders_ok/ok_2631/ok_2631_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2631_cam1.npy,./renders_ok/ok_2631/ok_2631_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2631_cam2.npy,./renders_ok/ok_2631/ok_2631_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2631_cam3.npy,./renders_ok/ok_2631/ok_2631_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2631_cam4.npy,./renders_ok/ok_2631/ok_2631_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2631_cam5.npy,./renders_ok/ok_2631/ok_2631_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2631_cam6.npy,./renders_ok/ok_2631/ok_2631_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_2631_cam7.npy
ok,ok,ok_7389,train,./dataset/skeleton_final_v2/ok/ok_7389.npy,./dataset/skeleton_final_v2/ok/ok_7389.npy,8,8,./renders_ok/ok_7389/ok_7389_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7389_cam0.npy,./renders_ok/ok_7389/ok_7389_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7389_cam1.npy,./renders_ok/ok_7389/ok_7389_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7389_cam2.npy,./renders_ok/ok_7389/ok_7389_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7389_cam3.npy,./renders_ok/ok_7389/ok_7389_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7389_cam4.npy,./renders_ok/ok_7389/ok_7389_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7389_cam5.npy,./renders_ok/ok_7389/ok_7389_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7389_cam6.npy,./renders_ok/ok_7389/ok_7389_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7389_cam7.npy
ok,ok,ok (39),train,./dataset/skeleton_final_v2/ok/ok (39).npy,./dataset/skeleton_final_v2/ok/ok (39).npy,8,8,./renders_ok/ok (39)/ok (39)_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok (39)_cam0.npy,./renders_ok/ok (39)/ok (39)_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok (39)_cam1.npy,./renders_ok/ok (39)/ok (39)_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok (39)_cam2.npy,./renders_ok/ok (39)/ok (39)_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok (39)_cam3.npy,./renders_ok/ok (39)/ok (39)_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok (39)_cam4.npy,./renders_ok/ok (39)/ok (39)_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok (39)_cam5.npy,./renders_ok/ok (39)/ok (39)_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok (39)_cam6.npy,./renders_ok/ok (39)/ok (39)_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok (39)_cam7.npy
ok,ok,ok_Set2_ (160),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (160).npy,./dataset/skeleton_final_v2/ok/ok_Set2_ (160).npy,8,8,./renders_ok/ok_Set2_ (160)/ok_Set2_ (160)_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (160)_cam0.npy,./renders_ok/ok_Set2_ (160)/ok_Set2_ (160)_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (160)_cam1.npy,./renders_ok/ok_Set2_ (160)/ok_Set2_ (160)_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (160)_cam2.npy,./renders_ok/ok_Set2_ (160)/ok_Set2_ (160)_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (160)_cam3.npy,./renders_ok/ok_Set2_ (160)/ok_Set2_ (160)_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (160)_cam4.npy,./renders_ok/ok_Set2_ (160)/ok_Set2_ (160)_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (160)_cam5.npy,./renders_ok/ok_Set2_ (160)/ok_Set2_ (160)_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (160)_cam6.npy,./renders_ok/ok_Set2_ (160)/ok_Set2_ (160)_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (160)_cam7.npy
ok,ok,ok (99),train,./dataset/skeleton_final_v2/ok/ok (99).npy,./dataset/skeleton_final_v2/ok/ok (99).npy,8,8,./renders_ok/ok (99)/ok (99)_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok (99)_cam0.npy,./renders_ok/ok (99)/ok (99)_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok (99)_cam1.npy,./renders_ok/ok (99)/ok (99)_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok (99)_cam2.npy,./renders_ok/ok (99)/ok (99)_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok (99)_cam3.npy,./renders_ok/ok (99)/ok (99)_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok (99)_cam4.npy,./renders_ok/ok (99)/ok (99)_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok (99)_cam5.npy,./renders_ok/ok (99)/ok (99)_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok (99)_cam6.npy,./renders_ok/ok (99)/ok (99)_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok (99)_cam7.npy
ok,ok,ok_6184,train,./dataset/skeleton_final_v2/ok/ok_6184.npy,./dataset/skeleton_final_v2/ok/ok_6184.npy,8,8,./renders_ok/ok_6184/ok_6184_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6184_cam0.npy,./renders_ok/ok_6184/ok_6184_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6184_cam1.npy,./renders_ok/ok_6184/ok_6184_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6184_cam2.npy,./renders_ok/ok_6184/ok_6184_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6184_cam3.npy,./renders_ok/ok_6184/ok_6184_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6184_cam4.npy,./renders_ok/ok_6184/ok_6184_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6184_cam5.npy,./renders_ok/ok_6184/ok_6184_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6184_cam6.npy,./renders_ok/ok_6184/ok_6184_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6184_cam7.npy
ok,ok,ok_1189,train,./dataset/skeleton_final_v2/ok/ok_1189.npy,./dataset/skeleton_final_v2/ok/ok_1189.npy,8,8,./renders_ok/ok_1189/ok_1189_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_1189_cam0.npy,./renders_ok/ok_1189/ok_1189_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_1189_cam1.npy,./renders_ok/ok_1189/ok_1189_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_1189_cam2.npy,./renders_ok/ok_1189/ok_1189_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_1189_cam3.npy,./renders_ok/ok_1189/ok_1189_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_1189_cam4.npy,./renders_ok/ok_1189/ok_1189_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_1189_cam5.npy,./renders_ok/ok_1189/ok_1189_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_1189_cam6.npy,./renders_ok/ok_1189/ok_1189_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_1189_cam7.npy
ok,ok,ok_5945,train,./dataset/skeleton_final_v2/ok/ok_5945.npy,./dataset/skeleton_final_v2/ok/ok_5945.npy,8,8,./renders_ok/ok_5945/ok_5945_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_5945_cam0.npy,./renders_ok/ok_5945/ok_5945_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_5945_cam1.npy,./renders_ok/ok_5945/ok_5945_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_5945_cam2.npy,./renders_ok/ok_5945/ok_5945_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_5945_cam3.npy,./renders_ok/ok_5945/ok_5945_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_5945_cam4.npy,./renders_ok/ok_5945/ok_5945_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_5945_cam5.npy,./renders_ok/ok_5945/ok_5945_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_5945_cam6.npy,./renders_ok/ok_5945/ok_5945_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_5945_cam7.npy
ok,ok,ok_7704,train,./dataset/skeleton_final_v2/ok/ok_7704.npy,./dataset/skeleton_final_v2/ok/ok_7704.npy,8,8,./renders_ok/ok_7704/ok_7704_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7704_cam0.npy,./renders_ok/ok_7704/ok_7704_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7704_cam1.npy,./renders_ok/ok_7704/ok_7704_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7704_cam2.npy,./renders_ok/ok_7704/ok_7704_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7704_cam3.npy,./renders_ok/ok_7704/ok_7704_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7704_cam4.npy,./renders_ok/ok_7704/ok_7704_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7704_cam5.npy,./renders_ok/ok_7704/ok_7704_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7704_cam6.npy,./renders_ok/ok_7704/ok_7704_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_7704_cam7.npy
ok,ok,ok_6752,train,./dataset/skeleton_final_v2/ok/ok_6752.npy,./dataset/skeleton_final_v2/ok/ok_6752.npy,8,8,./renders_ok/ok_6752/ok_6752_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6752_cam0.npy,./renders_ok/ok_6752/ok_6752_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6752_cam1.npy,./renders_ok/ok_6752/ok_6752_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6752_cam2.npy,./renders_ok/ok_6752/ok_6752_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6752_cam3.npy,./renders_ok/ok_6752/ok_6752_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6752_cam4.npy,./renders_ok/ok_6752/ok_6752_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6752_cam5.npy,./renders_ok/ok_6752/ok_6752_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6752_cam6.npy,./renders_ok/ok_6752/ok_6752_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6752_cam7.npy
ok,ok,ok_Set2_ (259),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (259).npy,./dataset/skeleton_final_v2/ok/ok_Set2_ (259).npy,8,8,./renders_ok/ok_Set2_ (259)/ok_Set2_ (259)_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (259)_cam0.npy,./renders_ok/ok_Set2_ (259)/ok_Set2_ (259)_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (259)_cam1.npy,./renders_ok/ok_Set2_ (259)/ok_Set2_ (259)_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (259)_cam2.npy,./renders_ok/ok_Set2_ (259)/ok_Set2_ (259)_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (259)_cam3.npy,./renders_ok/ok_Set2_ (259)/ok_Set2_ (259)_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (259)_cam4.npy,./renders_ok/ok_Set2_ (259)/ok_Set2_ (259)_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (259)_cam5.npy,./renders_ok/ok_Set2_ (259)/ok_Set2_ (259)_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (259)_cam6.npy,./renders_ok/ok_Set2_ (259)/ok_Set2_ (259)_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_Set2_ (259)_cam7.npy
ok,ok,ok_6587,train,./dataset/skeleton_final_v2/ok/ok_6587.npy,./dataset/skeleton_final_v2/ok/ok_6587.npy,8,8,./renders_ok/ok_6587/ok_6587_cam_00.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6587_cam0.npy,./renders_ok/ok_6587/ok_6587_cam_01.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6587_cam1.npy,./renders_ok/ok_6587/ok_6587_cam_02.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6587_cam2.npy,./renders_ok/ok_6587/ok_6587_cam_03.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6587_cam3.npy,./renders_ok/ok_6587/ok_6587_cam_04.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6587_cam4.npy,./renders_ok/ok_6587/ok_6587_cam_05.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6587_cam5.npy,./renders_ok/ok_6587/ok_6587_cam_06.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6587_cam6.npy,./renders_ok/ok_6587/ok_6587_cam_07.png,./dataset/salux_multiview3d_8cam_front/ok/ok_6587_cam7.npy
