action,source_action,sample_id,split,raw_path,refined_path
thumb,thumbdown,hand-9-1930,train,./dataset/skeleton_final_v2/thumbdown/hand-9-1930.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-9-1930.npy
rock,rock,rock-set2 (340),train,./dataset/skeleton_final_v2/rock/rock-set2 (340).npy,./batch_rock/fitted/rock-set2 (340).npy
scissors,scissors,scissors-set2 (730),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (730).npy,./batch_scissors/fitted/scissors-set2 (730).npy
scissors,scissors,scissors-set2 (577),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (577).npy,./batch_scissors/fitted/scissors-set2 (577).npy
scissors,scissors,scissors-set2 (333),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (333).npy,./batch_scissors/fitted/scissors-set2 (333).npy
the-finger,the-finger,the-finger_7072,train,./dataset/skeleton_final_v2/the-finger/the-finger_7072.npy,./batch_thefinger/fitted/the-finger_7072.npy
scissors,scissors,scissors-set2 (393),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (393).npy,./batch_scissors/fitted/scissors-set2 (393).npy
ok,ok,ok_2725,train,./dataset/skeleton_final_v2/ok/ok_2725.npy,./batch_ok/fitted/ok_2725.npy
scissors,scissors,scissors-set2 (317),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (317).npy,./batch_scissors/fitted/scissors-set2 (317).npy
thumb,thumbup,thumbup_143,train,./dataset/skeleton_final_v2/thumbup/thumbup_143.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_143.npy
scissors,scissors,scissors (71),train,./dataset/skeleton_final_v2/scissors/scissors (71).npy,./batch_scissors/fitted/scissors (71).npy
ok,ok,ok_Set2_ (446),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (446).npy,./batch_ok/fitted/ok_Set2_ (446).npy
paper,paper,paper-set2 (502),train,./dataset/skeleton_final_v2/paper/paper-set2 (502).npy,./batch_paper/fitted/paper-set2 (502).npy
paper,paper,paper_2545,train,./dataset/skeleton_final_v2/paper/paper_2545.npy,./batch_paper/fitted/paper_2545.npy
paper,paper,paper (237),train,./dataset/skeleton_final_v2/paper/paper (237).npy,./batch_paper/fitted/paper (237).npy
the-finger,the-finger,the-finger (38),train,./dataset/skeleton_final_v2/the-finger/the-finger (38).npy,./batch_thefinger/fitted/the-finger (38).npy
thumb,thumbdown,thumbdown (58),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (58).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (58).npy
the-finger,the-finger,the-finger (155),train,./dataset/skeleton_final_v2/the-finger/the-finger (155).npy,./batch_thefinger/fitted/the-finger (155).npy
scissors,scissors,scissors (177),train,./dataset/skeleton_final_v2/scissors/scissors (177).npy,./batch_scissors/fitted/scissors (177).npy
thumb,thumbdown,thumbdown_1331,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_1331.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_1331.npy
thumb,thumbup,thumbup (67),train,./dataset/skeleton_final_v2/thumbup/thumbup (67).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (67).npy
the-finger,the-finger,the-finger_5355,train,./dataset/skeleton_final_v2/the-finger/the-finger_5355.npy,./batch_thefinger/fitted/the-finger_5355.npy
rock,rock,rock-set2 (435),train,./dataset/skeleton_final_v2/rock/rock-set2 (435).npy,./batch_rock/fitted/rock-set2 (435).npy
the-finger,the-finger,the-finger-set2 (19),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (19).npy,./batch_thefinger/fitted/the-finger-set2 (19).npy
thumb,thumbdown,thumbdown (170),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (170).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (170).npy
thumb,thumbdown,thumbdown (306),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (306).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (306).npy
paper,paper,paper-set2 (443),train,./dataset/skeleton_final_v2/paper/paper-set2 (443).npy,./batch_paper/fitted/paper-set2 (443).npy
scissors,scissors,scissors-set2 (37),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (37).npy,./batch_scissors/fitted/scissors-set2 (37).npy
scissors,scissors,scissors-set2 (273),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (273).npy,./batch_scissors/fitted/scissors-set2 (273).npy
ok,ok,ok_Set2_ (278),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (278).npy,./batch_ok/fitted/ok_Set2_ (278).npy
paper,paper,paper (259),train,./dataset/skeleton_final_v2/paper/paper (259).npy,./batch_paper/fitted/paper (259).npy
paper,paper,paper_4568,train,./dataset/skeleton_final_v2/paper/paper_4568.npy,./batch_paper/fitted/paper_4568.npy
ok,ok,ok_6577,train,./dataset/skeleton_final_v2/ok/ok_6577.npy,./batch_ok/fitted/ok_6577.npy
paper,paper,paper-set2 (271),train,./dataset/skeleton_final_v2/paper/paper-set2 (271).npy,./batch_paper/fitted/paper-set2 (271).npy
thumb,thumbdown,thumbdown_6832,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_6832.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_6832.npy
ok,ok,ok (147),train,./dataset/skeleton_final_v2/ok/ok (147).npy,./batch_ok/fitted/ok (147).npy
ok,ok,ok_2960,train,./dataset/skeleton_final_v2/ok/ok_2960.npy,./batch_ok/fitted/ok_2960.npy
paper,paper,paper_2550,train,./dataset/skeleton_final_v2/paper/paper_2550.npy,./batch_paper/fitted/paper_2550.npy
thumb,thumbdown,thumbdown (36),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (36).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (36).npy
scissors,scissors,scissors_6953,train,./dataset/skeleton_final_v2/scissors/scissors_6953.npy,./batch_scissors/fitted/scissors_6953.npy
thumb,thumbup,thumbup (474),train,./dataset/skeleton_final_v2/thumbup/thumbup (474).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (474).npy
ok,ok,ok (107),train,./dataset/skeleton_final_v2/ok/ok (107).npy,./batch_ok/fitted/ok (107).npy
thumb,thumbdown,thumbdown_5605,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_5605.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_5605.npy
thumb,thumbup,hand-7-1485,train,./dataset/skeleton_final_v2/thumbup/hand-7-1485.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-7-1485.npy
thumb,thumbdown,hand-10-2215,train,./dataset/skeleton_final_v2/thumbdown/hand-10-2215.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-10-2215.npy
thumb,thumbup,thumbup (76),train,./dataset/skeleton_final_v2/thumbup/thumbup (76).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (76).npy
ok,ok,ok_Set2_ (346),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (346).npy,./batch_ok/fitted/ok_Set2_ (346).npy
the-finger,the-finger,the-finger_9438,train,./dataset/skeleton_final_v2/the-finger/the-finger_9438.npy,./batch_thefinger/fitted/the-finger_9438.npy
thumb,thumbdown,thumbdown_7225,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_7225.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_7225.npy
thumb,thumbup,thumbup (105),train,./dataset/skeleton_final_v2/thumbup/thumbup (105).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (105).npy
scissors,scissors,scissors-set2 (269),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (269).npy,./batch_scissors/fitted/scissors-set2 (269).npy
ok,ok,ok_Set2_ (438),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (438).npy,./batch_ok/fitted/ok_Set2_ (438).npy
scissors,scissors,scissors-set2 (223),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (223).npy,./batch_scissors/fitted/scissors-set2 (223).npy
scissors,scissors,scissors-set2 (52),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (52).npy,./batch_scissors/fitted/scissors-set2 (52).npy
ok,ok,ok_Set2_ (480),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (480).npy,./batch_ok/fitted/ok_Set2_ (480).npy
thumb,thumbdown,hand-9-1990,train,./dataset/skeleton_final_v2/thumbdown/hand-9-1990.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-9-1990.npy
ok,ok,ok_Set2_ (254),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (254).npy,./batch_ok/fitted/ok_Set2_ (254).npy
paper,paper,paper_5442,train,./dataset/skeleton_final_v2/paper/paper_5442.npy,./batch_paper/fitted/paper_5442.npy
scissors,scissors,scissors_8456,train,./dataset/skeleton_final_v2/scissors/scissors_8456.npy,./batch_scissors/fitted/scissors_8456.npy
thumb,thumbup,thumbup_5790,train,./dataset/skeleton_final_v2/thumbup/thumbup_5790.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_5790.npy
thumb,thumbup,thumbup (126),train,./dataset/skeleton_final_v2/thumbup/thumbup (126).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (126).npy
scissors,scissors,scissors-set2 (746),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (746).npy,./batch_scissors/fitted/scissors-set2 (746).npy
paper,paper,paper_5893,train,./dataset/skeleton_final_v2/paper/paper_5893.npy,./batch_paper/fitted/paper_5893.npy
scissors,scissors,scissors_5504,train,./dataset/skeleton_final_v2/scissors/scissors_5504.npy,./batch_scissors/fitted/scissors_5504.npy
scissors,scissors,scissors_6552,train,./dataset/skeleton_final_v2/scissors/scissors_6552.npy,./batch_scissors/fitted/scissors_6552.npy
the-finger,the-finger,the-finger-set2 (89),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (89).npy,./batch_thefinger/fitted/the-finger-set2 (89).npy
scissors,scissors,scissors-set2 (197),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (197).npy,./batch_scissors/fitted/scissors-set2 (197).npy
paper,paper,paper (101),train,./dataset/skeleton_final_v2/paper/paper (101).npy,./batch_paper/fitted/paper (101).npy
paper,paper,paper-set2 (55),train,./dataset/skeleton_final_v2/paper/paper-set2 (55).npy,./batch_paper/fitted/paper-set2 (55).npy
paper,paper,paper-set2 (262),train,./dataset/skeleton_final_v2/paper/paper-set2 (262).npy,./batch_paper/fitted/paper-set2 (262).npy
thumb,thumbup,thumbup (271),train,./dataset/skeleton_final_v2/thumbup/thumbup (271).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (271).npy
rock,rock,rock-set2 (570),train,./dataset/skeleton_final_v2/rock/rock-set2 (570).npy,./batch_rock/fitted/rock-set2 (570).npy
paper,paper,paper-set2 (456),train,./dataset/skeleton_final_v2/paper/paper-set2 (456).npy,./batch_paper/fitted/paper-set2 (456).npy
thumb,thumbdown,thumbdown (179),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (179).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (179).npy
the-finger,the-finger,the-finger-set2 (433),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (433).npy,./batch_thefinger/fitted/the-finger-set2 (433).npy
ok,ok,ok_Set2_ (34),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (34).npy,./batch_ok/fitted/ok_Set2_ (34).npy
paper,paper,paper_8426,train,./dataset/skeleton_final_v2/paper/paper_8426.npy,./batch_paper/fitted/paper_8426.npy
the-finger,the-finger,the-finger-set2 (99),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (99).npy,./batch_thefinger/fitted/the-finger-set2 (99).npy
paper,paper,paper-set2 (369),train,./dataset/skeleton_final_v2/paper/paper-set2 (369).npy,./batch_paper/fitted/paper-set2 (369).npy
ok,ok,ok_Set2_ (139),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (139).npy,./batch_ok/fitted/ok_Set2_ (139).npy
ok,ok,ok_Set2_ (488),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (488).npy,./batch_ok/fitted/ok_Set2_ (488).npy
the-finger,the-finger,the-finger-set2 (179),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (179).npy,./batch_thefinger/fitted/the-finger-set2 (179).npy
ok,ok,ok (196),train,./dataset/skeleton_final_v2/ok/ok (196).npy,./batch_ok/fitted/ok (196).npy
thumb,thumbdown,hand-9-2115,train,./dataset/skeleton_final_v2/thumbdown/hand-9-2115.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-9-2115.npy
paper,paper,paper-set2 (268),train,./dataset/skeleton_final_v2/paper/paper-set2 (268).npy,./batch_paper/fitted/paper-set2 (268).npy
rock,rock,rock-set2 (521),train,./dataset/skeleton_final_v2/rock/rock-set2 (521).npy,./batch_rock/fitted/rock-set2 (521).npy
rock,rock,rock-set2 (606),train,./dataset/skeleton_final_v2/rock/rock-set2 (606).npy,./batch_rock/fitted/rock-set2 (606).npy
thumb,thumbdown,thumbdown (302),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (302).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (302).npy
scissors,scissors,scissors-set2 (540),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (540).npy,./batch_scissors/fitted/scissors-set2 (540).npy
thumb,thumbdown,thumbdown (193),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (193).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (193).npy
rock,rock,rock-set2 (45),train,./dataset/skeleton_final_v2/rock/rock-set2 (45).npy,./batch_rock/fitted/rock-set2 (45).npy
ok,ok,ok (149),train,./dataset/skeleton_final_v2/ok/ok (149).npy,./batch_ok/fitted/ok (149).npy
paper,paper,paper (248),train,./dataset/skeleton_final_v2/paper/paper (248).npy,./batch_paper/fitted/paper (248).npy
ok,ok,ok_5538,train,./dataset/skeleton_final_v2/ok/ok_5538.npy,./batch_ok/fitted/ok_5538.npy
paper,paper,paper (149),train,./dataset/skeleton_final_v2/paper/paper (149).npy,./batch_paper/fitted/paper (149).npy
thumb,thumbdown,hand-10-615,train,./dataset/skeleton_final_v2/thumbdown/hand-10-615.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-10-615.npy
ok,ok,ok_Set2_ (127),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (127).npy,./batch_ok/fitted/ok_Set2_ (127).npy
thumb,thumbup,thumbup (496),train,./dataset/skeleton_final_v2/thumbup/thumbup (496).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (496).npy
paper,paper,paper_7952,train,./dataset/skeleton_final_v2/paper/paper_7952.npy,./batch_paper/fitted/paper_7952.npy
paper,paper,paper_3782,train,./dataset/skeleton_final_v2/paper/paper_3782.npy,./batch_paper/fitted/paper_3782.npy
the-finger,the-finger,the-finger-set2 (442),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (442).npy,./batch_thefinger/fitted/the-finger-set2 (442).npy
paper,paper,paper_33,train,./dataset/skeleton_final_v2/paper/paper_33.npy,./batch_paper/fitted/paper_33.npy
ok,ok,ok_Set2_ (140),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (140).npy,./batch_ok/fitted/ok_Set2_ (140).npy
the-finger,the-finger,the-finger-set2 (18),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (18).npy,./batch_thefinger/fitted/the-finger-set2 (18).npy
the-finger,the-finger,the-finger_5392,train,./dataset/skeleton_final_v2/the-finger/the-finger_5392.npy,./batch_thefinger/fitted/the-finger_5392.npy
thumb,thumbup,hand-10-1960,train,./dataset/skeleton_final_v2/thumbup/hand-10-1960.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-10-1960.npy
ok,ok,ok_Set2_ (375),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (375).npy,./batch_ok/fitted/ok_Set2_ (375).npy
paper,paper,paper-set2 (231),train,./dataset/skeleton_final_v2/paper/paper-set2 (231).npy,./batch_paper/fitted/paper-set2 (231).npy
the-finger,the-finger,the-finger_5856,train,./dataset/skeleton_final_v2/the-finger/the-finger_5856.npy,./batch_thefinger/fitted/the-finger_5856.npy
rock,rock,rock-set2 (145),train,./dataset/skeleton_final_v2/rock/rock-set2 (145).npy,./batch_rock/fitted/rock-set2 (145).npy
scissors,scissors,scissors_6561,train,./dataset/skeleton_final_v2/scissors/scissors_6561.npy,./batch_scissors/fitted/scissors_6561.npy
ok,ok,ok_Set2_ (447),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (447).npy,./batch_ok/fitted/ok_Set2_ (447).npy
scissors,scissors,scissors-set2 (10),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (10).npy,./batch_scissors/fitted/scissors-set2 (10).npy
paper,paper,paper (12),train,./dataset/skeleton_final_v2/paper/paper (12).npy,./batch_paper/fitted/paper (12).npy
thumb,thumbup,thumbup (246),train,./dataset/skeleton_final_v2/thumbup/thumbup (246).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (246).npy
scissors,scissors,scissors-set2 (551),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (551).npy,./batch_scissors/fitted/scissors-set2 (551).npy
scissors,scissors,scissors_6541,train,./dataset/skeleton_final_v2/scissors/scissors_6541.npy,./batch_scissors/fitted/scissors_6541.npy
rock,rock,rock_6890,train,./dataset/skeleton_final_v2/rock/rock_6890.npy,./batch_rock/fitted/rock_6890.npy
rock,rock,rock (238),train,./dataset/skeleton_final_v2/rock/rock (238).npy,./batch_rock/fitted/rock (238).npy
scissors,scissors,scissors_4630,train,./dataset/skeleton_final_v2/scissors/scissors_4630.npy,./batch_scissors/fitted/scissors_4630.npy
thumb,thumbdown,thumbdown_4422,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_4422.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_4422.npy
scissors,scissors,scissors_6163,train,./dataset/skeleton_final_v2/scissors/scissors_6163.npy,./batch_scissors/fitted/scissors_6163.npy
ok,ok,ok_8872,train,./dataset/skeleton_final_v2/ok/ok_8872.npy,./batch_ok/fitted/ok_8872.npy
scissors,scissors,scissors (138),train,./dataset/skeleton_final_v2/scissors/scissors (138).npy,./batch_scissors/fitted/scissors (138).npy
thumb,thumbup,hand-9-1625,train,./dataset/skeleton_final_v2/thumbup/hand-9-1625.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-9-1625.npy
thumb,thumbup,thumbup (343),train,./dataset/skeleton_final_v2/thumbup/thumbup (343).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (343).npy
scissors,scissors,scissors (264),train,./dataset/skeleton_final_v2/scissors/scissors (264).npy,./batch_scissors/fitted/scissors (264).npy
the-finger,the-finger,the-finger (37),train,./dataset/skeleton_final_v2/the-finger/the-finger (37).npy,./batch_thefinger/fitted/the-finger (37).npy
ok,ok,ok (35),train,./dataset/skeleton_final_v2/ok/ok (35).npy,./batch_ok/fitted/ok (35).npy
paper,paper,paper_741,train,./dataset/skeleton_final_v2/paper/paper_741.npy,./batch_paper/fitted/paper_741.npy
thumb,thumbup,thumbup_7033,train,./dataset/skeleton_final_v2/thumbup/thumbup_7033.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_7033.npy
scissors,scissors,scissors_6744,train,./dataset/skeleton_final_v2/scissors/scissors_6744.npy,./batch_scissors/fitted/scissors_6744.npy
rock,rock,rock-set2 (433),train,./dataset/skeleton_final_v2/rock/rock-set2 (433).npy,./batch_rock/fitted/rock-set2 (433).npy
the-finger,the-finger,the-finger_1734,train,./dataset/skeleton_final_v2/the-finger/the-finger_1734.npy,./batch_thefinger/fitted/the-finger_1734.npy
scissors,scissors,scissors-set2 (136),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (136).npy,./batch_scissors/fitted/scissors-set2 (136).npy
thumb,thumbup,thumbup_8930,train,./dataset/skeleton_final_v2/thumbup/thumbup_8930.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_8930.npy
paper,paper,paper_2568,train,./dataset/skeleton_final_v2/paper/paper_2568.npy,./batch_paper/fitted/paper_2568.npy
ok,ok,ok_5961,train,./dataset/skeleton_final_v2/ok/ok_5961.npy,./batch_ok/fitted/ok_5961.npy
thumb,thumbup,hand-9-1655,train,./dataset/skeleton_final_v2/thumbup/hand-9-1655.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-9-1655.npy
paper,paper,paper_5169,train,./dataset/skeleton_final_v2/paper/paper_5169.npy,./batch_paper/fitted/paper_5169.npy
scissors,scissors,scissors (298),train,./dataset/skeleton_final_v2/scissors/scissors (298).npy,./batch_scissors/fitted/scissors (298).npy
ok,ok,ok_Set2_ (69),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (69).npy,./batch_ok/fitted/ok_Set2_ (69).npy
