action,sample_id,split,image_path,skeleton_path
the-finger,the-finger-set2 (179),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (179).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (179).npy
ok,ok (196),train,./data/raw/FullLabelled/ok/ok (196).jpg,./dataset/skeleton_final_v2/ok/ok (196).npy
paper,paper-set2 (268),train,./data/raw/FullLabelled/paper/paper-set2 (268).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (268).npy
rock,rock-set2 (521),train,./data/raw/FullLabelled/rock/rock-set2 (521).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (521).npy
rock,rock-set2 (606),train,./data/raw/FullLabelled/rock/rock-set2 (606).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (606).npy
scissors,scissors-set2 (540),train,./data/raw/FullLabelled/scissors/scissors-set2 (540).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (540).npy
rock,rock-set2 (45),train,./data/raw/FullLabelled/rock/rock-set2 (45).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (45).npy
ok,ok (149),train,./data/raw/FullLabelled/ok/ok (149).jpg,./dataset/skeleton_final_v2/ok/ok (149).npy
paper,paper (248),train,./data/raw/FullLabelled/paper/paper (248).jpg,./dataset/skeleton_final_v2/paper/paper (248).npy
ok,ok_5538,train,./data/raw/FullLabelled/ok/ok_5538.jpg,./dataset/skeleton_final_v2/ok/ok_5538.npy
paper,paper (149),train,./data/raw/FullLabelled/paper/paper (149).jpg,./dataset/skeleton_final_v2/paper/paper (149).npy
ok,ok_Set2_ (127),train,./data/raw/FullLabelled/ok/ok_Set2_ (127).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (127).npy
paper,paper_7952,train,./data/raw/FullLabelled/paper/paper_7952.jpg,./dataset/skeleton_final_v2/paper/paper_7952.npy
paper,paper_3782,train,./data/raw/FullLabelled/paper/paper_3782.jpg,./dataset/skeleton_final_v2/paper/paper_3782.npy
the-finger,the-finger-set2 (442),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (442).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (442).npy
paper,paper_33,train,./data/raw/FullLabelled/paper/paper_33.jpg,./dataset/skeleton_final_v2/paper/paper_33.npy
ok,ok_Set2_ (140),train,./data/raw/FullLabelled/ok/ok_Set2_ (140).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (140).npy
the-finger,the-finger-set2 (18),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (18).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (18).npy
the-finger,the-finger_5392,train,./data/raw/FullLabelled/the-finger/the-finger_5392.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_5392.npy
ok,ok_Set2_ (375),train,./data/raw/FullLabelled/ok/ok_Set2_ (375).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (375).npy
paper,paper-set2 (231),train,./data/raw/FullLabelled/paper/paper-set2 (231).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (231).npy
the-finger,the-finger_5856,train,./data/raw/FullLabelled/the-finger/the-finger_5856.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_5856.npy
rock,rock-set2 (145),train,./data/raw/FullLabelled/rock/rock-set2 (145).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (145).npy
scissors,scissors_6561,train,./data/raw/FullLabelled/scissors/scissors_6561.jpg,./dataset/skeleton_final_v2/scissors/scissors_6561.npy
ok,ok_Set2_ (447),train,./data/raw/FullLabelled/ok/ok_Set2_ (447).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (447).npy
scissors,scissors-set2 (10),train,./data/raw/FullLabelled/scissors/scissors-set2 (10).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (10).npy
paper,paper (12),train,./data/raw/FullLabelled/paper/paper (12).jpg,./dataset/skeleton_final_v2/paper/paper (12).npy
scissors,scissors-set2 (551),train,./data/raw/FullLabelled/scissors/scissors-set2 (551).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (551).npy
scissors,scissors_6541,train,./data/raw/FullLabelled/scissors/scissors_6541.jpg,./dataset/skeleton_final_v2/scissors/scissors_6541.npy
rock,rock_6890,train,./data/raw/FullLabelled/rock/rock_6890.jpg,./dataset/skeleton_final_v2/rock/rock_6890.npy
rock,rock (238),train,./data/raw/FullLabelled/rock/rock (238).jpg,./dataset/skeleton_final_v2/rock/rock (238).npy
scissors,scissors_4630,train,./data/raw/FullLabelled/scissors/scissors_4630.jpg,./dataset/skeleton_final_v2/scissors/scissors_4630.npy
scissors,scissors_6163,train,./data/raw/FullLabelled/scissors/scissors_6163.jpg,./dataset/skeleton_final_v2/scissors/scissors_6163.npy
ok,ok_8872,train,./data/raw/FullLabelled/ok/ok_8872.jpg,./dataset/skeleton_final_v2/ok/ok_8872.npy
scissors,scissors (138),train,./data/raw/FullLabelled/scissors/scissors (138).jpg,./dataset/skeleton_final_v2/scissors/scissors (138).npy
scissors,scissors (264),train,./data/raw/FullLabelled/scissors/scissors (264).jpg,./dataset/skeleton_final_v2/scissors/scissors (264).npy
the-finger,the-finger (37),train,./data/raw/FullLabelled/the-finger/the-finger (37).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (37).npy
ok,ok (35),train,./data/raw/FullLabelled/ok/ok (35).jpg,./dataset/skeleton_final_v2/ok/ok (35).npy
paper,paper_741,train,./data/raw/FullLabelled/paper/paper_741.jpg,./dataset/skeleton_final_v2/paper/paper_741.npy
scissors,scissors_6744,train,./data/raw/FullLabelled/scissors/scissors_6744.jpg,./dataset/skeleton_final_v2/scissors/scissors_6744.npy
rock,rock-set2 (433),train,./data/raw/FullLabelled/rock/rock-set2 (433).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (433).npy
the-finger,the-finger_1734,train,./data/raw/FullLabelled/the-finger/the-finger_1734.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_1734.npy
scissors,scissors-set2 (136),train,./data/raw/FullLabelled/scissors/scissors-set2 (136).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (136).npy
paper,paper_2568,train,./data/raw/FullLabelled/paper/paper_2568.jpg,./dataset/skeleton_final_v2/paper/paper_2568.npy
ok,ok_5961,train,./data/raw/FullLabelled/ok/ok_5961.jpg,./dataset/skeleton_final_v2/ok/ok_5961.npy
paper,paper_5169,train,./data/raw/FullLabelled/paper/paper_5169.jpg,./dataset/skeleton_final_v2/paper/paper_5169.npy
scissors,scissors (298),train,./data/raw/FullLabelled/scissors/scissors (298).jpg,./dataset/skeleton_final_v2/scissors/scissors (298).npy
ok,ok_Set2_ (69),train,./data/raw/FullLabelled/ok/ok_Set2_ (69).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (69).npy
the-finger,the-finger-set2 (219),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (219).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (219).npy
rock,rock_5080,train,./data/raw/FullLabelled/rock/rock_5080.jpg,./dataset/skeleton_final_v2/rock/rock_5080.npy
paper,paper-set2 (281),train,./data/raw/FullLabelled/paper/paper-set2 (281).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (281).npy
scissors,scissors (240),train,./data/raw/FullLabelled/scissors/scissors (240).jpg,./dataset/skeleton_final_v2/scissors/scissors (240).npy
ok,ok_7677,train,./data/raw/FullLabelled/ok/ok_7677.jpg,./dataset/skeleton_final_v2/ok/ok_7677.npy
rock,rock (197),train,./data/raw/FullLabelled/rock/rock (197).jpg,./dataset/skeleton_final_v2/rock/rock (197).npy
scissors,scissors-set2 (153),train,./data/raw/FullLabelled/scissors/scissors-set2 (153).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (153).npy
scissors,scissors-set2 (733),train,./data/raw/FullLabelled/scissors/scissors-set2 (733).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (733).npy
paper,paper-set2 (265),train,./data/raw/FullLabelled/paper/paper-set2 (265).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (265).npy
ok,ok_Set2_ (39),train,./data/raw/FullLabelled/ok/ok_Set2_ (39).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (39).npy
ok,ok_Set2_ (223),train,./data/raw/FullLabelled/ok/ok_Set2_ (223).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (223).npy
paper,paper_722,train,./data/raw/FullLabelled/paper/paper_722.jpg,./dataset/skeleton_final_v2/paper/paper_722.npy
ok,ok_1207,train,./data/raw/FullLabelled/ok/ok_1207.jpg,./dataset/skeleton_final_v2/ok/ok_1207.npy
the-finger,the-finger_9440,train,./data/raw/FullLabelled/the-finger/the-finger_9440.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_9440.npy
ok,ok_2892,train,./data/raw/FullLabelled/ok/ok_2892.jpg,./dataset/skeleton_final_v2/ok/ok_2892.npy
paper,paper_5906,train,./data/raw/FullLabelled/paper/paper_5906.jpg,./dataset/skeleton_final_v2/paper/paper_5906.npy
the-finger,the-finger_2308,train,./data/raw/FullLabelled/the-finger/the-finger_2308.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_2308.npy
paper,paper_3827,train,./data/raw/FullLabelled/paper/paper_3827.jpg,./dataset/skeleton_final_v2/paper/paper_3827.npy
paper,paper (38),train,./data/raw/FullLabelled/paper/paper (38).jpg,./dataset/skeleton_final_v2/paper/paper (38).npy
paper,paper_1436,train,./data/raw/FullLabelled/paper/paper_1436.jpg,./dataset/skeleton_final_v2/paper/paper_1436.npy
scissors,scissors-set2 (286),train,./data/raw/FullLabelled/scissors/scissors-set2 (286).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (286).npy
scissors,scissors-set2 (205),train,./data/raw/FullLabelled/scissors/scissors-set2 (205).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (205).npy
the-finger,the-finger_3470,train,./data/raw/FullLabelled/the-finger/the-finger_3470.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_3470.npy
scissors,scissors_6738,train,./data/raw/FullLabelled/scissors/scissors_6738.jpg,./dataset/skeleton_final_v2/scissors/scissors_6738.npy
ok,ok_9230,train,./data/raw/FullLabelled/ok/ok_9230.jpg,./dataset/skeleton_final_v2/ok/ok_9230.npy
ok,ok_Set2_ (211),train,./data/raw/FullLabelled/ok/ok_Set2_ (211).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (211).npy
paper,paper-set2 (309),train,./data/raw/FullLabelled/paper/paper-set2 (309).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (309).npy
scissors,scissors-set2 (653),train,./data/raw/FullLabelled/scissors/scissors-set2 (653).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (653).npy
rock,rock-set2 (210),train,./data/raw/FullLabelled/rock/rock-set2 (210).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (210).npy
scissors,scissors-set2 (479),train,./data/raw/FullLabelled/scissors/scissors-set2 (479).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (479).npy
the-finger,the-finger_9062,train,./data/raw/FullLabelled/the-finger/the-finger_9062.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_9062.npy
the-finger,the-finger_7822,train,./data/raw/FullLabelled/the-finger/the-finger_7822.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7822.npy
ok,ok_6170,train,./data/raw/FullLabelled/ok/ok_6170.jpg,./dataset/skeleton_final_v2/ok/ok_6170.npy
paper,paper-set2 (395),train,./data/raw/FullLabelled/paper/paper-set2 (395).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (395).npy
ok,ok_1947,train,./data/raw/FullLabelled/ok/ok_1947.jpg,./dataset/skeleton_final_v2/ok/ok_1947.npy
paper,paper-set2 (27),train,./data/raw/FullLabelled/paper/paper-set2 (27).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (27).npy
scissors,scissors-set2 (126),train,./data/raw/FullLabelled/scissors/scissors-set2 (126).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (126).npy
the-finger,the-finger_6282,train,./data/raw/FullLabelled/the-finger/the-finger_6282.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6282.npy
scissors,scissors_765,train,./data/raw/FullLabelled/scissors/scissors_765.jpg,./dataset/skeleton_final_v2/scissors/scissors_765.npy
scissors,scissors (493),train,./data/raw/FullLabelled/scissors/scissors (493).jpg,./dataset/skeleton_final_v2/scissors/scissors (493).npy
scissors,scissors_6378,train,./data/raw/FullLabelled/scissors/scissors_6378.jpg,./dataset/skeleton_final_v2/scissors/scissors_6378.npy
ok,ok (261),train,./data/raw/FullLabelled/ok/ok (261).jpg,./dataset/skeleton_final_v2/ok/ok (261).npy
scissors,scissors_2595,train,./data/raw/FullLabelled/scissors/scissors_2595.jpg,./dataset/skeleton_final_v2/scissors/scissors_2595.npy
scissors,scissors-set2 (593),train,./data/raw/FullLabelled/scissors/scissors-set2 (593).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (593).npy
scissors,scissors_7671,train,./data/raw/FullLabelled/scissors/scissors_7671.jpg,./dataset/skeleton_final_v2/scissors/scissors_7671.npy
scissors,scissors-set2 (85),train,./data/raw/FullLabelled/scissors/scissors-set2 (85).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (85).npy
paper,paper-set2 (225),train,./data/raw/FullLabelled/paper/paper-set2 (225).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (225).npy
paper,paper-set2 (88),train,./data/raw/FullLabelled/paper/paper-set2 (88).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (88).npy
paper,paper-set2 (10),train,./data/raw/FullLabelled/paper/paper-set2 (10).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (10).npy
scissors,scissors (372),train,./data/raw/FullLabelled/scissors/scissors (372).jpg,./dataset/skeleton_final_v2/scissors/scissors (372).npy
paper,paper_6914,train,./data/raw/FullLabelled/paper/paper_6914.jpg,./dataset/skeleton_final_v2/paper/paper_6914.npy
scissors,scissors-set2 (12),train,./data/raw/FullLabelled/scissors/scissors-set2 (12).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (12).npy
the-finger,the-finger_2256,train,./data/raw/FullLabelled/the-finger/the-finger_2256.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_2256.npy
ok,ok_Set2_ (3),train,./data/raw/FullLabelled/ok/ok_Set2_ (3).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (3).npy
the-finger,the-finger-set2 (365),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (365).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (365).npy
ok,ok_Set2_ (280),train,./data/raw/FullLabelled/ok/ok_Set2_ (280).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (280).npy
paper,paper-set2 (19),train,./data/raw/FullLabelled/paper/paper-set2 (19).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (19).npy
scissors,scissors (469),train,./data/raw/FullLabelled/scissors/scissors (469).jpg,./dataset/skeleton_final_v2/scissors/scissors (469).npy
paper,paper-set2 (32),train,./data/raw/FullLabelled/paper/paper-set2 (32).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (32).npy
paper,paper-set2 (375),train,./data/raw/FullLabelled/paper/paper-set2 (375).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (375).npy
scissors,scissors (19),train,./data/raw/FullLabelled/scissors/scissors (19).jpg,./dataset/skeleton_final_v2/scissors/scissors (19).npy
scissors,scissors-set2 (432),train,./data/raw/FullLabelled/scissors/scissors-set2 (432).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (432).npy
paper,paper_1822,train,./data/raw/FullLabelled/paper/paper_1822.jpg,./dataset/skeleton_final_v2/paper/paper_1822.npy
paper,paper-set2 (397),train,./data/raw/FullLabelled/paper/paper-set2 (397).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (397).npy
scissors,scissors-set2 (300),train,./data/raw/FullLabelled/scissors/scissors-set2 (300).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (300).npy
ok,ok (128),train,./data/raw/FullLabelled/ok/ok (128).jpg,./dataset/skeleton_final_v2/ok/ok (128).npy
paper,paper (76),train,./data/raw/FullLabelled/paper/paper (76).jpg,./dataset/skeleton_final_v2/paper/paper (76).npy
rock,rock_6682,train,./data/raw/FullLabelled/rock/rock_6682.jpg,./dataset/skeleton_final_v2/rock/rock_6682.npy
paper,paper_6339,train,./data/raw/FullLabelled/paper/paper_6339.jpg,./dataset/skeleton_final_v2/paper/paper_6339.npy
ok,ok_2747,train,./data/raw/FullLabelled/ok/ok_2747.jpg,./dataset/skeleton_final_v2/ok/ok_2747.npy
the-finger,the-finger_6271,train,./data/raw/FullLabelled/the-finger/the-finger_6271.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6271.npy
the-finger,the-finger_2244,train,./data/raw/FullLabelled/the-finger/the-finger_2244.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_2244.npy
scissors,scissors (56),train,./data/raw/FullLabelled/scissors/scissors (56).jpg,./dataset/skeleton_final_v2/scissors/scissors (56).npy
rock,rock (3),train,./data/raw/FullLabelled/rock/rock (3).jpg,./dataset/skeleton_final_v2/rock/rock (3).npy
ok,ok_Set2_ (449),train,./data/raw/FullLabelled/ok/ok_Set2_ (449).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (449).npy
ok,ok_Set2_ (385),train,./data/raw/FullLabelled/ok/ok_Set2_ (385).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (385).npy
paper,paper_4603,train,./data/raw/FullLabelled/paper/paper_4603.jpg,./dataset/skeleton_final_v2/paper/paper_4603.npy
scissors,scissors_759,train,./data/raw/FullLabelled/scissors/scissors_759.jpg,./dataset/skeleton_final_v2/scissors/scissors_759.npy
paper,paper_714,train,./data/raw/FullLabelled/paper/paper_714.jpg,./dataset/skeleton_final_v2/paper/paper_714.npy
paper,paper-set2 (322),train,./data/raw/FullLabelled/paper/paper-set2 (322).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (322).npy
the-finger,the-finger-set2 (394),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (394).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (394).npy
the-finger,the-finger-set2 (349),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (349).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (349).npy
ok,ok (248),train,./data/raw/FullLabelled/ok/ok (248).jpg,./dataset/skeleton_final_v2/ok/ok (248).npy
rock,rock-set2 (308),train,./data/raw/FullLabelled/rock/rock-set2 (308).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (308).npy
ok,ok_Set2_ (330),train,./data/raw/FullLabelled/ok/ok_Set2_ (330).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (330).npy
scissors,scissors-set2 (394),train,./data/raw/FullLabelled/scissors/scissors-set2 (394).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (394).npy
paper,paper-set2 (112),train,./data/raw/FullLabelled/paper/paper-set2 (112).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (112).npy
the-finger,the-finger (136),train,./data/raw/FullLabelled/the-finger/the-finger (136).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (136).npy
scissors,scissors_6377,train,./data/raw/FullLabelled/scissors/scissors_6377.jpg,./dataset/skeleton_final_v2/scissors/scissors_6377.npy
scissors,scissors_6740,train,./data/raw/FullLabelled/scissors/scissors_6740.jpg,./dataset/skeleton_final_v2/scissors/scissors_6740.npy
scissors,scissors_1081,train,./data/raw/FullLabelled/scissors/scissors_1081.jpg,./dataset/skeleton_final_v2/scissors/scissors_1081.npy
scissors,scissors (117),train,./data/raw/FullLabelled/scissors/scissors (117).jpg,./dataset/skeleton_final_v2/scissors/scissors (117).npy
ok,ok_5772,train,./data/raw/FullLabelled/ok/ok_5772.jpg,./dataset/skeleton_final_v2/ok/ok_5772.npy
the-finger,the-finger_7478,train,./data/raw/FullLabelled/the-finger/the-finger_7478.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7478.npy
paper,paper-set2 (488),train,./data/raw/FullLabelled/paper/paper-set2 (488).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (488).npy
the-finger,the-finger_2264,train,./data/raw/FullLabelled/the-finger/the-finger_2264.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_2264.npy
the-finger,the-finger-set2 (419),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (419).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (419).npy
the-finger,the-finger_8288,train,./data/raw/FullLabelled/the-finger/the-finger_8288.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_8288.npy
paper,paper_5453,train,./data/raw/FullLabelled/paper/paper_5453.jpg,./dataset/skeleton_final_v2/paper/paper_5453.npy
scissors,scissors-set2 (745),train,./data/raw/FullLabelled/scissors/scissors-set2 (745).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (745).npy
scissors,scissors (497),train,./data/raw/FullLabelled/scissors/scissors (497).jpg,./dataset/skeleton_final_v2/scissors/scissors (497).npy
scissors,scissors_5740,train,./data/raw/FullLabelled/scissors/scissors_5740.jpg,./dataset/skeleton_final_v2/scissors/scissors_5740.npy
